=== UNITY CONSOLE LOG ===
Session started: 7/14/2025 4:40:20 PM
Unity Version: 6000.0.45f1
Platform: WindowsEditor

[16:40:21.041] [0.000s] [INFO] SimpleTowerDefenseAgent: OnEpisodeBegin called
[16:40:21.046] [0.000s] [INFO] Heuristic: Building tower on node 0
[16:40:21.050] [0.000s] [INFO] Building MachineGunTowerData at position (2.71, 2.41, 0.00)
[16:40:21.051] [0.000s] [INFO] Tower MachineGunTower(Clone) initialized at (2.71, 2.41, 0.00)
[16:40:21.052] [0.000s] [INFO] Tower MachineGunTower(Clone) initialized successfully
[16:41:02.441] [40.720s] [INFO] Heuristic: No actions available
[16:41:02.463] [40.740s] [INFO] Heuristic: No actions available
[16:41:02.483] [40.760s] [INFO] Heuristic: No actions available
[16:41:02.502] [40.780s] [INFO] Heuristic: No actions available
[16:41:02.524] [40.800s] [INFO] Heuristic: No actions available
[16:41:02.543] [40.820s] [INFO] Heuristic: No actions available
[16:41:02.563] [40.840s] [INFO] Heuristic: No actions available
[16:41:02.583] [40.860s] [INFO] Heuristic: No actions available
[16:41:02.604] [40.880s] [INFO] Heuristic: No actions available
[16:41:02.623] [40.900s] [INFO] Observations - Money: 80, Lives: 20, Wave: 2, Enemies: 0
[16:41:02.623] [40.900s] [INFO] Heuristic: No actions available
[16:41:02.642] [40.920s] [INFO] Heuristic: No actions available
[16:41:02.662] [40.940s] [INFO] Heuristic: No actions available
[16:41:02.683] [40.960s] [INFO] Heuristic: No actions available
[16:41:02.703] [40.980s] [INFO] Heuristic: No actions available
[16:41:02.723] [41.000s] [INFO] Heuristic: No actions available
[16:41:02.743] [41.020s] [INFO] Heuristic: No actions available
[16:41:02.764] [41.040s] [INFO] Heuristic: No actions available
[16:41:02.783] [41.060s] [INFO] Heuristic: No actions available
[16:41:02.803] [41.080s] [INFO] Heuristic: No actions available
[16:41:02.822] [41.100s] [INFO] Heuristic: No actions available
[16:41:02.844] [41.120s] [INFO] Heuristic: No actions available
[16:41:02.862] [41.140s] [INFO] Heuristic: No actions available
[16:41:02.883] [41.160s] [INFO] Heuristic: No actions available
[16:41:02.903] [41.180s] [INFO] Observations - Money: 80, Lives: 20, Wave: 2, Enemies: 0
[16:41:02.903] [41.180s] [INFO] Heuristic: No actions available
[16:41:02.923] [41.200s] [INFO] Heuristic: No actions available
[16:41:02.943] [41.220s] [INFO] Heuristic: No actions available
[16:41:02.964] [41.240s] [INFO] Heuristic: No actions available
[16:41:02.983] [41.260s] [INFO] Heuristic: No actions available
[16:41:03.003] [41.280s] [INFO] Heuristic: No actions available
[16:41:03.023] [41.300s] [INFO] Heuristic: No actions available
[16:41:03.044] [41.320s] [INFO] Heuristic: No actions available
[16:41:03.062] [41.340s] [INFO] Heuristic: No actions available
[16:41:03.084] [41.360s] [INFO] Heuristic: No actions available
[16:41:03.104] [41.380s] [INFO] Heuristic: No actions available
[16:41:03.122] [41.400s] [INFO] Heuristic: No actions available
[16:41:03.142] [41.420s] [INFO] Heuristic: No actions available
[16:41:03.163] [41.440s] [INFO] Heuristic: No actions available
[16:41:03.182] [41.460s] [INFO] Heuristic: No actions available
[16:41:03.203] [41.480s] [INFO] Heuristic: No actions available
[16:41:03.223] [41.500s] [INFO] Heuristic: No actions available
[16:41:03.242] [41.520s] [INFO] Heuristic: No actions available
[16:41:03.263] [41.540s] [INFO] Heuristic: No actions available
[16:41:03.283] [41.560s] [INFO] Heuristic: No actions available
[16:41:03.303] [41.580s] [INFO] Heuristic: No actions available
[16:41:03.323] [41.600s] [INFO] Heuristic: No actions available
[16:41:03.343] [41.620s] [INFO] Heuristic: No actions available
[16:41:03.363] [41.640s] [INFO] Heuristic: No actions available
[16:41:03.383] [41.660s] [INFO] Heuristic: No actions available
[16:41:03.403] [41.680s] [INFO] Heuristic: No actions available
[16:41:03.424] [41.700s] [INFO] Heuristic: No actions available
[16:41:03.443] [41.720s] [INFO] Heuristic: No actions available
[16:41:03.462] [41.740s] [INFO] Heuristic: No actions available
[16:41:03.482] [41.760s] [INFO] Heuristic: No actions available
[16:41:03.502] [41.780s] [INFO] Heuristic: No actions available
[16:41:03.521] [41.800s] [INFO] Heuristic: No actions available
[16:41:03.544] [41.820s] [INFO] Heuristic: No actions available
[16:41:03.564] [41.840s] [INFO] Heuristic: No actions available
[16:41:03.582] [41.860s] [INFO] Heuristic: No actions available
[16:41:03.604] [41.880s] [INFO] Heuristic: No actions available
[16:41:03.623] [41.900s] [INFO] Heuristic: No actions available
[16:41:03.644] [41.920s] [INFO] Observations - Money: 80, Lives: 20, Wave: 2, Enemies: 0
[16:41:03.644] [41.920s] [INFO] Heuristic: No actions available
[16:41:03.663] [41.940s] [INFO] Heuristic: No actions available
[16:41:03.684] [41.960s] [INFO] Heuristic: No actions available
[16:41:03.704] [41.980s] [INFO] Heuristic: No actions available
[16:41:03.723] [42.000s] [INFO] Heuristic: No actions available
[16:41:03.742] [42.020s] [INFO] Heuristic: No actions available
[16:41:03.763] [42.040s] [INFO] Heuristic: No actions available
[16:41:03.782] [42.060s] [INFO] Heuristic: No actions available
[16:41:03.803] [42.080s] [INFO] Heuristic: No actions available
[16:41:03.822] [42.100s] [INFO] Heuristic: No actions available
[16:41:03.843] [42.120s] [INFO] Heuristic: No actions available
[16:41:03.863] [42.140s] [INFO] Heuristic: No actions available
[16:41:03.883] [42.160s] [INFO] Heuristic: No actions available
[16:41:03.904] [42.180s] [INFO] Heuristic: No actions available
[16:41:03.923] [42.200s] [INFO] Heuristic: No actions available
[16:41:03.944] [42.220s] [INFO] Heuristic: No actions available
[16:41:03.964] [42.240s] [INFO] Heuristic: No actions available
[16:41:03.983] [42.260s] [INFO] Heuristic: No actions available
[16:41:04.003] [42.280s] [INFO] Heuristic: No actions available
[16:41:04.022] [42.300s] [INFO] Heuristic: No actions available
[16:41:04.042] [42.320s] [INFO] Heuristic: No actions available
[16:41:04.063] [42.340s] [INFO] Heuristic: No actions available
[16:41:04.082] [42.360s] [INFO] Heuristic: No actions available
[16:41:04.103] [42.380s] [INFO] Observations - Money: 80, Lives: 20, Wave: 2, Enemies: 0
[16:41:04.103] [42.380s] [INFO] Heuristic: No actions available
[16:41:04.123] [42.400s] [INFO] Heuristic: No actions available
[16:41:04.143] [42.420s] [INFO] Heuristic: No actions available
[16:41:04.163] [42.440s] [INFO] Heuristic: No actions available
[16:41:04.184] [42.460s] [INFO] Heuristic: No actions available
[16:41:04.203] [42.480s] [INFO] Observations - Money: 80, Lives: 20, Wave: 2, Enemies: 0
[16:41:04.203] [42.480s] [INFO] Heuristic: No actions available
[16:41:04.224] [42.500s] [INFO] Heuristic: No actions available
[16:41:04.243] [42.520s] [INFO] Heuristic: No actions available
[16:41:04.263] [42.540s] [INFO] Heuristic: No actions available
[16:41:04.284] [42.560s] [INFO] Heuristic: No actions available
[16:41:04.303] [42.580s] [INFO] Heuristic: No actions available
[16:41:04.322] [42.600s] [INFO] Heuristic: No actions available
[16:41:04.342] [42.620s] [INFO] Heuristic: No actions available
[16:41:04.363] [42.640s] [INFO] Heuristic: No actions available
[16:41:04.383] [42.660s] [INFO] Heuristic: No actions available
[16:41:04.405] [42.680s] [INFO] Heuristic: No actions available
[16:41:04.422] [42.700s] [INFO] Heuristic: No actions available
[16:41:04.443] [42.720s] [INFO] Heuristic: No actions available
[16:41:04.463] [42.740s] [INFO] Heuristic: No actions available
[16:41:04.482] [42.760s] [INFO] Heuristic: No actions available
[16:41:04.503] [42.780s] [INFO] Heuristic: No actions available
[16:41:04.522] [42.800s] [INFO] Heuristic: No actions available
[16:41:04.543] [42.820s] [INFO] Heuristic: No actions available
[16:41:04.564] [42.840s] [INFO] Heuristic: No actions available
[16:41:04.583] [42.860s] [INFO] Heuristic: No actions available
[16:41:04.604] [42.880s] [INFO] Heuristic: No actions available
[16:41:04.623] [42.900s] [INFO] Heuristic: No actions available
[16:41:04.641] [42.920s] [INFO] Heuristic: No actions available
[16:41:04.664] [42.940s] [INFO] Heuristic: No actions available
[16:41:04.683] [42.960s] [INFO] Heuristic: No actions available
[16:41:04.704] [42.980s] [INFO] Heuristic: No actions available
[16:41:04.722] [43.000s] [INFO] Heuristic: No actions available
[16:41:04.742] [43.020s] [INFO] Heuristic: No actions available
[16:41:04.764] [43.040s] [INFO] Heuristic: No actions available
[16:41:04.783] [43.060s] [INFO] Heuristic: No actions available
[16:41:04.802] [43.080s] [INFO] Heuristic: No actions available
[16:41:04.823] [43.100s] [INFO] Heuristic: No actions available
[16:41:04.843] [43.120s] [INFO] Heuristic: No actions available
[16:41:04.863] [43.140s] [INFO] Heuristic: No actions available
[16:41:04.883] [43.160s] [INFO] Heuristic: No actions available
[16:41:04.902] [43.180s] [INFO] Heuristic: No actions available
[16:41:04.924] [43.200s] [INFO] Heuristic: No actions available
[16:41:04.943] [43.220s] [INFO] Heuristic: No actions available
[16:41:04.964] [43.240s] [INFO] Heuristic: No actions available
[16:41:04.983] [43.260s] [INFO] Heuristic: No actions available
[16:41:05.003] [43.280s] [INFO] Heuristic: No actions available
[16:41:05.023] [43.300s] [INFO] Heuristic: No actions available
[16:41:05.044] [43.320s] [INFO] Heuristic: No actions available
[16:41:05.064] [43.340s] [INFO] Heuristic: No actions available
[16:41:05.083] [43.360s] [INFO] Heuristic: No actions available
[16:41:05.105] [43.380s] [INFO] Heuristic: No actions available
[16:41:05.123] [43.400s] [INFO] Heuristic: No actions available
[16:41:05.144] [43.420s] [INFO] Heuristic: No actions available
[16:41:05.161] [43.440s] [INFO] Heuristic: No actions available
[16:41:05.183] [43.460s] [INFO] Heuristic: No actions available
[16:41:05.202] [43.480s] [INFO] Heuristic: No actions available
[16:41:05.208] [43.486s] [INFO] Spawned enemy: RunnerEnemy(Clone) with tag: Enemy at position: (-8.06, 6.36, 0.00)
[16:41:05.209] [43.486s] [INFO] Enemies alive: 1
[16:41:05.210] [43.486s] [INFO] Set initial target for RunnerEnemy(Clone): Waypoint (0), total waypoints: 4
[16:41:05.210] [43.486s] [INFO] Enemy RunnerEnemy(Clone) starting movement with speed 1.8, target: Waypoint (0)
[16:41:05.213] [43.491s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 1: Waypoint (1)
[16:41:05.223] [43.500s] [INFO] Heuristic: No actions available
[16:41:05.244] [43.520s] [INFO] Heuristic: No actions available
[16:41:05.263] [43.540s] [INFO] Heuristic: No actions available
[16:41:05.283] [43.560s] [INFO] Heuristic: No actions available
[16:41:05.303] [43.580s] [INFO] Heuristic: No actions available
[16:41:05.323] [43.600s] [INFO] Heuristic: No actions available
[16:41:05.344] [43.620s] [INFO] Heuristic: No actions available
[16:41:05.362] [43.640s] [INFO] Heuristic: No actions available
[16:41:05.383] [43.660s] [INFO] Heuristic: No actions available
[16:41:05.403] [43.680s] [INFO] Heuristic: No actions available
[16:41:05.422] [43.700s] [INFO] Heuristic: No actions available
[16:41:05.443] [43.720s] [INFO] Heuristic: No actions available
[16:41:05.463] [43.740s] [INFO] Heuristic: No actions available
[16:41:05.482] [43.760s] [INFO] Heuristic: No actions available
[16:41:05.503] [43.780s] [INFO] Heuristic: No actions available
[16:41:05.524] [43.800s] [INFO] Heuristic: No actions available
[16:41:05.542] [43.820s] [INFO] Heuristic: No actions available
[16:41:05.564] [43.840s] [INFO] Heuristic: No actions available
[16:41:05.584] [43.860s] [INFO] Heuristic: No actions available
[16:41:05.603] [43.880s] [INFO] Heuristic: No actions available
[16:41:05.623] [43.900s] [INFO] Heuristic: No actions available
[16:41:05.643] [43.920s] [INFO] Heuristic: No actions available
[16:41:05.663] [43.940s] [INFO] Heuristic: No actions available
[16:41:05.683] [43.960s] [INFO] Heuristic: No actions available
[16:41:05.701] [43.980s] [INFO] Heuristic: No actions available
[16:41:05.724] [44.000s] [INFO] Heuristic: No actions available
[16:41:05.743] [44.020s] [INFO] Heuristic: No actions available
[16:41:05.763] [44.040s] [INFO] Heuristic: No actions available
[16:41:05.782] [44.060s] [INFO] Heuristic: No actions available
[16:41:05.802] [44.080s] [INFO] Heuristic: No actions available
[16:41:05.823] [44.100s] [INFO] Heuristic: No actions available
[16:41:05.843] [44.120s] [INFO] Heuristic: No actions available
[16:41:05.863] [44.140s] [INFO] Heuristic: No actions available
[16:41:05.882] [44.160s] [INFO] Heuristic: No actions available
[16:41:05.902] [44.180s] [INFO] Heuristic: No actions available
[16:41:05.923] [44.200s] [INFO] Heuristic: No actions available
[16:41:05.944] [44.220s] [INFO] Heuristic: No actions available
[16:41:05.963] [44.240s] [INFO] Heuristic: No actions available
[16:41:05.984] [44.260s] [INFO] Heuristic: No actions available
[16:41:06.003] [44.280s] [INFO] Observations - Money: 80, Lives: 20, Wave: 2, Enemies: 1
[16:41:06.004] [44.280s] [INFO] Heuristic: No actions available
[16:41:06.023] [44.300s] [INFO] Heuristic: No actions available
[16:41:06.043] [44.320s] [INFO] Heuristic: No actions available
[16:41:06.063] [44.340s] [INFO] Heuristic: No actions available
[16:41:06.083] [44.360s] [INFO] Heuristic: No actions available
[16:41:06.103] [44.380s] [INFO] Heuristic: No actions available
[16:41:06.124] [44.400s] [INFO] Heuristic: No actions available
[16:41:06.144] [44.420s] [INFO] Heuristic: No actions available
[16:41:06.162] [44.440s] [INFO] Heuristic: No actions available
[16:41:06.184] [44.460s] [INFO] Heuristic: No actions available
[16:41:06.203] [44.480s] [INFO] Heuristic: No actions available
[16:41:06.208] [44.487s] [INFO] Spawned enemy: RunnerEnemy(Clone) with tag: Enemy at position: (-8.06, 6.36, 0.00)
[16:41:06.210] [44.487s] [INFO] Enemies alive: 2
[16:41:06.211] [44.487s] [INFO] Set initial target for RunnerEnemy(Clone): Waypoint (0), total waypoints: 4
[16:41:06.211] [44.487s] [INFO] Enemy RunnerEnemy(Clone) starting movement with speed 1.8, target: Waypoint (0)
[16:41:06.214] [44.492s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 1: Waypoint (1)
[16:41:06.223] [44.500s] [INFO] Heuristic: No actions available
[16:41:06.242] [44.520s] [INFO] Heuristic: No actions available
[16:41:06.262] [44.540s] [INFO] Heuristic: No actions available
[16:41:06.282] [44.560s] [INFO] Heuristic: No actions available
[16:41:06.303] [44.580s] [INFO] Heuristic: No actions available
[16:41:06.323] [44.600s] [INFO] Heuristic: No actions available
[16:41:06.343] [44.620s] [INFO] Heuristic: No actions available
[16:41:06.363] [44.640s] [INFO] Heuristic: No actions available
[16:41:06.382] [44.660s] [INFO] Heuristic: No actions available
[16:41:06.403] [44.680s] [INFO] Heuristic: No actions available
[16:41:06.424] [44.700s] [INFO] Heuristic: No actions available
[16:41:06.443] [44.720s] [INFO] Heuristic: No actions available
[16:41:06.463] [44.740s] [INFO] Heuristic: No actions available
[16:41:06.483] [44.760s] [INFO] Heuristic: No actions available
[16:41:06.503] [44.780s] [INFO] Heuristic: No actions available
[16:41:06.522] [44.800s] [INFO] Heuristic: No actions available
[16:41:06.542] [44.820s] [INFO] Heuristic: No actions available
[16:41:06.563] [44.840s] [INFO] Heuristic: No actions available
[16:41:06.583] [44.860s] [INFO] Heuristic: No actions available
[16:41:06.602] [44.880s] [INFO] Heuristic: No actions available
[16:41:06.623] [44.900s] [INFO] Heuristic: No actions available
[16:41:06.643] [44.920s] [INFO] Heuristic: No actions available
[16:41:06.662] [44.940s] [INFO] Heuristic: No actions available
[16:41:06.683] [44.960s] [INFO] Heuristic: No actions available
[16:41:06.703] [44.980s] [INFO] Heuristic: No actions available
[16:41:06.722] [45.000s] [INFO] Heuristic: No actions available
[16:41:06.743] [45.020s] [INFO] Heuristic: No actions available
[16:41:06.764] [45.040s] [INFO] Heuristic: No actions available
[16:41:06.783] [45.060s] [INFO] Heuristic: No actions available
[16:41:06.803] [45.080s] [INFO] Heuristic: No actions available
[16:41:06.822] [45.100s] [INFO] Heuristic: No actions available
[16:41:06.844] [45.120s] [INFO] Heuristic: No actions available
[16:41:06.863] [45.140s] [INFO] Heuristic: No actions available
[16:41:06.883] [45.160s] [INFO] Heuristic: No actions available
[16:41:06.902] [45.180s] [INFO] Heuristic: No actions available
[16:41:06.923] [45.200s] [INFO] Heuristic: No actions available
[16:41:06.943] [45.220s] [INFO] Heuristic: No actions available
[16:41:06.963] [45.240s] [INFO] Heuristic: No actions available
[16:41:06.983] [45.260s] [INFO] Heuristic: No actions available
[16:41:07.003] [45.280s] [INFO] Heuristic: No actions available
[16:41:07.023] [45.300s] [INFO] Heuristic: No actions available
[16:41:07.044] [45.320s] [INFO] Heuristic: No actions available
[16:41:07.063] [45.340s] [INFO] Heuristic: No actions available
[16:41:07.082] [45.360s] [INFO] Heuristic: No actions available
[16:41:07.103] [45.380s] [INFO] Heuristic: No actions available
[16:41:07.124] [45.400s] [INFO] Heuristic: No actions available
[16:41:07.142] [45.420s] [INFO] Heuristic: No actions available
[16:41:07.162] [45.440s] [INFO] Heuristic: No actions available
[16:41:07.183] [45.460s] [INFO] Observations - Money: 80, Lives: 20, Wave: 2, Enemies: 2
[16:41:07.183] [45.460s] [INFO] Heuristic: No actions available
[16:41:07.203] [45.480s] [INFO] Heuristic: No actions available
[16:41:07.209] [45.487s] [INFO] Spawned enemy: RunnerEnemy(Clone) with tag: Enemy at position: (-8.06, 6.36, 0.00)
[16:41:07.211] [45.487s] [INFO] Enemies alive: 3
[16:41:07.211] [45.487s] [INFO] Set initial target for RunnerEnemy(Clone): Waypoint (0), total waypoints: 4
[16:41:07.212] [45.487s] [INFO] Enemy RunnerEnemy(Clone) starting movement with speed 1.8, target: Waypoint (0)
[16:41:07.214] [45.492s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 1: Waypoint (1)
[16:41:07.222] [45.500s] [INFO] Heuristic: No actions available
[16:41:07.242] [45.520s] [INFO] Heuristic: No actions available
[16:41:07.263] [45.540s] [INFO] Heuristic: No actions available
[16:41:07.283] [45.560s] [INFO] Heuristic: No actions available
[16:41:07.303] [45.580s] [INFO] Heuristic: No actions available
[16:41:07.322] [45.600s] [INFO] Heuristic: No actions available
[16:41:07.343] [45.620s] [INFO] Heuristic: No actions available
[16:41:07.362] [45.640s] [INFO] Heuristic: No actions available
[16:41:07.383] [45.660s] [INFO] Observations - Money: 80, Lives: 20, Wave: 2, Enemies: 3
[16:41:07.383] [45.660s] [INFO] Heuristic: No actions available
[16:41:07.403] [45.680s] [INFO] Heuristic: No actions available
[16:41:07.423] [45.700s] [INFO] Heuristic: No actions available
